presentacion_original,presentacion_corregida,presentacion_key,unidad_base,contenido_base,cantidad,unidad_original,unidades_empaque,subtipo_conteo,regla,confianza,requiere_revision,motivo_revision,metodo,es_comparable
Blister 1 Pieza. 36 Gr. C.b. 416363,Blister 1 Pieza. 36 Gr. C.b. 416363,BLISTER 1 PIEZA. 36 GR. C.B. 416363,kg,0.036,36.0,GR,,,cantidad_explicita,alta,False,,auto,True
Blister 1 Pieza. 40 Gr. C.b. 501923,Blister 1 Pieza. 40 Gr. C.b. 501923,BLISTER 1 PIEZA. 40 GR. C.B. 501923,kg,0.04,40.0,GR,,,cantidad_explicita,alta,False,,auto,True
Blister 1 Pieza. Básica. 8046cbb,Blister 1 Pieza. Básica. 8046cbb,BLISTER 1 PIEZA. BASICA. 8046CBB,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Hl-820va o Hl-820va-s,Blister 1 Pieza. Básica. Hl-820va o Hl-820va-s,BLISTER 1 PIEZA. BASICA. HL-820VA O HL-820VA-S,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Ms-120 Bm,Blister 1 Pieza. Básica. Ms-120 Bm,BLISTER 1 PIEZA. BASICA. MS-120 BM,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Ms-120 Fm (carcasa Met?lica),Blister 1 Pieza. Básica. Ms-120 Fm (carcasa Metálica),BLISTER 1 PIEZA. BASICA. MS-120 FM (CARCASA METALICA),pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Ms-120 Fm (carcasa Metálica),Blister 1 Pieza. Básica. Ms-120 Fm (carcasa Metálica),BLISTER 1 PIEZA. BASICA. MS-120 FM (CARCASA METALICA),pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Ms-20 Uc o Ms-20uc-pk o We o Bk,Blister 1 Pieza. Básica. Ms-20 Uc o Ms-20uc-pk o We o Bk,BLISTER 1 PIEZA. BASICA. MS-20 UC O MS-20UC-PK O WE O BK,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Sl-210 Te. Tax & Exchange,Blister 1 Pieza. Básica. Sl-210 Te. Tax & Exchange,BLISTER 1 PIEZA. BASICA. SL-210 TE. TAX & EXCHANGE,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Básica. Sl-310uc-we,Blister 1 Pieza. Básica. Sl-310uc-we,BLISTER 1 PIEZA. BASICA. SL-310UC-WE,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. C.b. 347512,Blister 1 Pieza. C.b. 347512,BLISTER 1 PIEZA. C.B. 347512,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. C.b. 431105,Blister 1 Pieza. C.b. 431105,BLISTER 1 PIEZA. C.B. 431105,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. C.b. 526217,Blister 1 Pieza. C.b. 526217,BLISTER 1 PIEZA. C.B. 526217,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. C.b.383305,Blister 1 Pieza. C.b.383305,BLISTER 1 PIEZA. C.B.383305,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Cb94906902,Blister 1 Pieza. Cb94906902,BLISTER 1 PIEZA. CB94906902,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Cientifica. 8070 Ccb,Blister 1 Pieza. Cientifica. 8070 Ccb,BLISTER 1 PIEZA. CIENTIFICA. 8070 CCB,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Cientifica. Fx 95 Es Plus,Blister 1 Pieza. Cientifica. Fx 95 Es Plus,BLISTER 1 PIEZA. CIENTIFICA. FX 95 ES PLUS,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Científica. 8070 Ccb,Blister 1 Pieza. Científica. 8070 Ccb,BLISTER 1 PIEZA. CIENTIFICA. 8070 CCB,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Científica. Fx - 82 Ms. 2nd Edition. Secundaria,Blister 1 Pieza. Científica. Fx - 82 Ms. 2nd Edition. Secundaria,BLISTER 1 PIEZA. CIENTIFICA. FX - 82 MS. 2ND EDITION. SECUNDARIA,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Científica. Fx - 82 la Plus Bu. 2nd Edition (azul),Blister 1 Pieza. Científica. Fx - 82 la Plus Bu. 2nd Edition (azul),BLISTER 1 PIEZA. CIENTIFICA. FX - 82 LA PLUS BU. 2ND EDITION (AZUL),pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Científica. Fx - 82 la Plus Pk. 2nd Edition (rosa),Blister 1 Pieza. Científica. Fx - 82 la Plus Pk. 2nd Edition (rosa),BLISTER 1 PIEZA. CIENTIFICA. FX - 82 LA PLUS PK. 2ND EDITION (ROSA),pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Científica. Fx-82 Ex,Blister 1 Pieza. Científica. Fx-82 Ex,BLISTER 1 PIEZA. CIENTIFICA. FX-82 EX,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Científica. Ro-fx-85ms,Blister 1 Pieza. Científica. Ro-fx-85ms,BLISTER 1 PIEZA. CIENTIFICA. RO-FX-85MS,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Clean. Medio 40,Blister 1 Pieza. Clean. Medio 40,BLISTER 1 PIEZA. CLEAN. MEDIO 40,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. 13 Cm. Mod. 379230 C.b. 792302,Blister 1 Pieza. Escolar. 13 Cm. Mod. 379230 C.b. 792302,BLISTER 1 PIEZA. ESCOLAR. 13 CM. MOD. 379230 C.B. 792302,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. B60,Blister 1 Pieza. Escolar. B60,BLISTER 1 PIEZA. ESCOLAR. B60,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 12 Cm. C.b. 781559,Blister 1 Pieza. Escolar. Punta Roma. 12 Cm. C.b. 781559,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 12 CM. C.B. 781559,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 13 Cm,Blister 1 Pieza. Escolar. Punta Roma. 13 Cm,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 13 CM,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b. 642552,Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b. 642552,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 13 CM. C.B. 642552,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b. 702216,Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b. 702216,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 13 CM. C.B. 702216,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b. 731157,Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b. 731157,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 13 CM. C.B. 731157,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b.700115,Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. C.b.700115,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 13 CM. C.B.700115,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. Mod. 470222 C.b. 702225,Blister 1 Pieza. Escolar. Punta Roma. 13 Cm. Mod. 470222 C.b. 702225,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. 13 CM. MOD. 470222 C.B. 702225,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. D10 C.b. 971924,Blister 1 Pieza. Escolar. Punta Roma. D10 C.b. 971924,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. D10 C.B. 971924,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Punta Roma. para Zurdos. 13 Cm. C.b. 643559,Blister 1 Pieza. Escolar. Punta Roma. para Zurdos. 13 Cm. C.b. 643559,BLISTER 1 PIEZA. ESCOLAR. PUNTA ROMA. PARA ZURDOS. 13 CM. C.B. 643559,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Escolar. Zurda. 146-5ni o C.b. 951766,Blister 1 Pieza. Escolar. Zurda. 146-5ni o C.b. 951766,BLISTER 1 PIEZA. ESCOLAR. ZURDA. 146-5NI O C.B. 951766,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Lapicero 0.5 Mm.,Blister 1 Pieza. Lapicero 0.5 Mm.,BLISTER 1 PIEZA. LAPICERO 0.5 MM,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Lapicero 0.5 Mm. Mod. 6222-16,Blister 1 Pieza. Lapicero 0.5 Mm. Mod. 6222-16,BLISTER 1 PIEZA. LAPICERO 0.5 MM. MOD. 6222-16,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Mod. 016610,Blister 1 Pieza. Mod. 016610,BLISTER 1 PIEZA. MOD. 016610,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Mod. 018410,Blister 1 Pieza. Mod. 018410,BLISTER 1 PIEZA. MOD. 018410,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Mod. 034012,Blister 1 Pieza. Mod. 034012,BLISTER 1 PIEZA. MOD. 034012,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Mod. 116410,Blister 1 Pieza. Mod. 116410,BLISTER 1 PIEZA. MOD. 116410,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Plástico. Color 30 Cm. 278610,Blister 1 Pieza. Plástico. Color 30 Cm. 278610,BLISTER 1 PIEZA. PLASTICO. COLOR 30 CM. 278610,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Punta Fina. Tinta Gel,Blister 1 Pieza. Punta Fina. Tinta Gel,BLISTER 1 PIEZA. PUNTA FINA. TINTA GEL,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Quitagrapas. Sku: 23046,Blister 1 Pieza. Quitagrapas. Sku: 23046,BLISTER 1 PIEZA. QUITAGRAPAS. SKU: 23046,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Quitagrapas. Sku: 50074162,Blister 1 Pieza. Quitagrapas. Sku: 50074162,BLISTER 1 PIEZA. QUITAGRAPAS. SKU: 50074162,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. Quitagrapas. Sku: 65888,Blister 1 Pieza. Quitagrapas. Sku: 65888,BLISTER 1 PIEZA. QUITAGRAPAS. SKU: 65888,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. con Dos Orificios. C.b. 017002,Blister 1 Pieza. con Dos Orificios. C.b. 017002,BLISTER 1 PIEZA. CON DOS ORIFICIOS. C.B. 017002,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. con Dos Orificios. C.b. 069001,Blister 1 Pieza. con Dos Orificios. C.b. 069001,BLISTER 1 PIEZA. CON DOS ORIFICIOS. C.B. 069001,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. con Dos Orificios. C.b. 302108,Blister 1 Pieza. con Dos Orificios. C.b. 302108,BLISTER 1 PIEZA. CON DOS ORIFICIOS. C.B. 302108,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. con Dos Orificios. C.b. 347561,Blister 1 Pieza. con Dos Orificios. C.b. 347561,BLISTER 1 PIEZA. CON DOS ORIFICIOS. C.B. 347561,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. de Aluminio. Doble. Clave 1066,Blister 1 Pieza. de Aluminio. Doble. Clave 1066,BLISTER 1 PIEZA. DE ALUMINIO. DOBLE. CLAVE 1066,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza. de Plástico. Doble con Depósito. Clave 1074,Blister 1 Pieza. de Plástico. Doble con Depósito. Clave 1074,BLISTER 1 PIEZA. DE PLASTICO. DOBLE CON DEPOSITO. CLAVE 1074,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza.Científica. Ca-83,Blister 1 Pieza.Científica. Ca-83,BLISTER 1 PIEZA.CIENTIFICA. CA-83,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 1 Pieza.científica. Ca-83,Blister 1 Pieza.científica. Ca-83,BLISTER 1 PIEZA.CIENTIFICA. CA-83,pieza,1.0,1.0,PIEZA,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 10 Piezas. Punto Grueso,Blister 10 Piezas. Punto Grueso,BLISTER 10 PIEZAS. PUNTO GRUESO,pieza,10.0,10.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas,Blister 2 Piezas,BLISTER 2 PIEZAS,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas M-20,Blister 2 Piezas M-20,BLISTER 2 PIEZAS M-20,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. 8 Gr/36gr. C.b. 415304,Blister 2 Piezas. 8 Gr/36gr. C.b. 415304,BLISTER 2 PIEZAS. 8 GR/36GR. C.B. 415304,kg,0.008,8.0,GR,,,cantidades_alternativas,baja,True,cantidades_alternativas,auto,False
Blister 2 Piezas. Blanca. Clave 3017,Blister 2 Piezas. Blanca. Clave 3017,BLISTER 2 PIEZAS. BLANCA. CLAVE 3017,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Br-40,Blister 2 Piezas. Br-40,BLISTER 2 PIEZAS. BR-40,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. C.b. 11013,Blister 2 Piezas. C.b. 11013,BLISTER 2 PIEZAS. C.B. 11013,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. C.b. 631109,Blister 2 Piezas. C.b. 631109,BLISTER 2 PIEZAS. C.B. 631109,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Hb Triangular Extragrueso No. 2. Gratis Sacapuntas. C.b. 011777,Blister 2 Piezas. Hb Triangular Extragrueso No. 2. Gratis Sacapuntas. C.b. 011777,BLISTER 2 PIEZAS. HB TRIANGULAR EXTRAGRUESO NO. 2. GRATIS SACAPUNTAS. C.B. 011777,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Lapicero 0.5 Mm.,Blister 2 Piezas. Lapicero 0.5 Mm.,BLISTER 2 PIEZAS. LAPICERO 0.5 MM,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Lapicero 0.5 Mm. Mod. 6919-20,Blister 2 Piezas. Lapicero 0.5 Mm. Mod. 6919-20,BLISTER 2 PIEZAS. LAPICERO 0.5 MM. MOD. 6919-20,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Lapicero 0.5 Mm. Negro,Blister 2 Piezas. Lapicero 0.5 Mm. Negro,BLISTER 2 PIEZAS. LAPICERO 0.5 MM. NEGRO,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Lapicero 1.3 Mm.,Blister 2 Piezas. Lapicero 1.3 Mm.,BLISTER 2 PIEZAS. LAPICERO 1.3 MM,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Marcadores Permanentes. Mod. 58-6502,Blister 2 Piezas. Marcadores Permanentes. Mod. 58-6502,BLISTER 2 PIEZAS. MARCADORES PERMANENTES. MOD. 58-6502,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Mediano 40,Blister 2 Piezas. Mediano 40,BLISTER 2 PIEZAS. MEDIANO 40,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Migajón,Blister 2 Piezas. Migajón,BLISTER 2 PIEZAS. MIGAJON,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Migajón. Strike 20,Blister 2 Piezas. Migajón. Strike 20,BLISTER 2 PIEZAS. MIGAJON. STRIKE 20,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Punto Fino,Blister 2 Piezas. Punto Fino,BLISTER 2 PIEZAS. PUNTO FINO,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Punto Mediano,Blister 2 Piezas. Punto Mediano,BLISTER 2 PIEZAS. PUNTO MEDIANO,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Rojo No. 2. Twistables,Blister 2 Piezas. Rojo No. 2. Twistables,BLISTER 2 PIEZAS. ROJO NO. 2. TWISTABLES,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Sku: 42692,Blister 2 Piezas. Sku: 42692,BLISTER 2 PIEZAS. SKU: 42692,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Sku: 63339,Blister 2 Piezas. Sku: 63339,BLISTER 2 PIEZAS. SKU: 63339,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. Ws30,Blister 2 Piezas. Ws30,BLISTER 2 PIEZAS. WS30,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. con Depósito. C.b. 347547,Blister 2 Piezas. con Depósito. C.b. 347547,BLISTER 2 PIEZAS. CON DEPOSITO. C.B. 347547,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. de Migajón. Clave 5080 C.b. 150801,Blister 2 Piezas. de Migajón. Clave 5080 C.b. 150801,BLISTER 2 PIEZAS. DE MIGAJON. CLAVE 5080 C.B. 150801,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 2 Piezas. en Forma de Lápiz,Blister 2 Piezas. en Forma de Lápiz,BLISTER 2 PIEZAS. EN FORMA DE LAPIZ,pieza,2.0,2.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 25 Piezas. Lavables con Aroma. Mod. 58-8294,Blister 25 Piezas. Lavables con Aroma. Mod. 58-8294,BLISTER 25 PIEZAS. LAVABLES CON AROMA. MOD. 58-8294,pieza,25.0,25.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas,Blister 3 Piezas,BLISTER 3 PIEZAS,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas de 21 Gr. C/u. Sku 43937,Blister 3 Piezas de 21 Gr. C/u. Sku 43937,BLISTER 3 PIEZAS DE 21 GR. C/U. SKU 43937,kg,0.063,21.0,GR,3.0,,empaque_multiple,media,False,,auto,True
Blister 3 Piezas de 21 Gr. C/u. Sku 62275,Blister 3 Piezas de 21 Gr. C/u. Sku 62275,BLISTER 3 PIEZAS DE 21 GR. C/U. SKU 62275,kg,0.063,21.0,GR,3.0,,empaque_multiple,media,False,,auto,True
Blister 3 Piezas. Clave 5083 C.b. 150832,Blister 3 Piezas. Clave 5083 C.b. 150832,BLISTER 3 PIEZAS. CLAVE 5083 C.B. 150832,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Clave: 5082,Blister 3 Piezas. Clave: 5082,BLISTER 3 PIEZAS. CLAVE: 5082,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Doble Acción. Mediano,Blister 3 Piezas. Doble Acción. Mediano,BLISTER 3 PIEZAS. DOBLE ACCION. MEDIANO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Hb Triangular No. 2. Gigantes,Blister 3 Piezas. Hb Triangular No. 2. Gigantes,BLISTER 3 PIEZAS. HB TRIANGULAR NO. 2. GIGANTES,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Hexagonal. Rojo,Blister 3 Piezas. Hexagonal. Rojo,BLISTER 3 PIEZAS. HEXAGONAL. ROJO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
"Blister 3 Piezas. Lapicero 0,5 Mm. 47671","Blister 3 Piezas. Lapicero 0,5 Mm. 47671","BLISTER 3 PIEZAS. LAPICERO 0,5 MM. 47671",pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Lapicero 0.5 Mm.,Blister 3 Piezas. Lapicero 0.5 Mm.,BLISTER 3 PIEZAS. LAPICERO 0.5 MM,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Lapicero 0.5 Mm. C.b. 40728,Blister 3 Piezas. Lapicero 0.5 Mm. C.b. 40728,BLISTER 3 PIEZAS. LAPICERO 0.5 MM. C.B. 40728,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Lapicero 0.5 Mm. Mod. 6523,Blister 3 Piezas. Lapicero 0.5 Mm. Mod. 6523,BLISTER 3 PIEZAS. LAPICERO 0.5 MM. MOD. 6523,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Lapicero 0.7 Mm.,Blister 3 Piezas. Lapicero 0.7 Mm.,BLISTER 3 PIEZAS. LAPICERO 0.7 MM,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Migajón,Blister 3 Piezas. Migajón,BLISTER 3 PIEZAS. MIGAJON,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Punto Extragrueso,Blister 3 Piezas. Punto Extragrueso,BLISTER 3 PIEZAS. PUNTO EXTRAGRUESO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Punto Fino,Blister 3 Piezas. Punto Fino,BLISTER 3 PIEZAS. PUNTO FINO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Punto Mediano,Blister 3 Piezas. Punto Mediano,BLISTER 3 PIEZAS. PUNTO MEDIANO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Punto Ultra Fino,Blister 3 Piezas. Punto Ultra Fino,BLISTER 3 PIEZAS. PUNTO ULTRA FINO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Triangular. Bicolor. Punta + Resistente. C.b. 365711,Blister 3 Piezas. Triangular. Bicolor. Punta + Resistente. C.b. 365711,BLISTER 3 PIEZAS. TRIANGULAR. BICOLOR. PUNTA + RESISTENTE. C.B. 365711,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Triangular. Lápiz Duo,Blister 3 Piezas. Triangular. Lápiz Duo,BLISTER 3 PIEZAS. TRIANGULAR. LAPIZ DUO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 3 Piezas. Triangular. Rojo,Blister 3 Piezas. Triangular. Rojo,BLISTER 3 PIEZAS. TRIANGULAR. ROJO,pieza,3.0,3.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
Blister 4 Piezas de 10 Gr. C/u. Sku 43936,Blister 4 Piezas de 10 Gr. C/u. Sku 43936,BLISTER 4 PIEZAS DE 10 GR. C/U. SKU 43936,kg,0.04,10.0,GR,4.0,,empaque_multiple,media,False,,auto,True
Blister 4 Piezas de 10 Gr. C/u. Sku 62274,Blister 4 Piezas de 10 Gr. C/u. Sku 62274,BLISTER 4 PIEZAS DE 10 GR. C/U. SKU 62274,kg,0.04,10.0,GR,4.0,,empaque_multiple,media,False,,auto,True
Blister 4 Piezas. Base de Agua. No. 20012,Blister 4 Piezas. Base de Agua. No. 20012,BLISTER 4 PIEZAS. BASE DE AGUA. NO. 20012,pieza,4.0,4.0,PIEZAS,,PIEZA,conteo_explicito,alta,False,,auto,True
